time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2021-11-10 11:9:37.5390,0.095,0.829,-0.237,1.82,1.34,0.69,-0.0,-0.56,-0.05
2021-11-10 11:9:37.5490,0.124,0.819,-0.236,1.47,1.32,0.82,-0.07,-0.55,-0.06
2021-11-10 11:9:37.5590,0.157,0.788,-0.243,1.15,1.32,0.84,-0.07,-0.55,-0.06
2021-11-10 11:9:37.5680,0.195,0.755,-0.261,0.84,1.56,0.85,-0.15,-0.53,-0.09
2021-11-10 11:9:37.5780,0.219,0.726,-0.282,0.45,1.91,1.02,-0.24,-0.53,-0.13
2021-11-10 11:9:37.5880,0.226,0.696,-0.319,0.12,2.21,1.22,-0.32,-0.53,-0.17
2021-11-10 11:9:37.5980,0.23,0.676,-0.346,-0.01,2.51,1.53,-0.39,-0.53,-0.18
2021-11-10 11:9:37.6080,0.241,0.674,-0.354,-0.08,2.77,1.93,-0.41,-0.51,-0.14
2021-11-10 11:9:37.6180,0.263,0.686,-0.351,-0.17,2.87,2.07,-0.41,-0.51,-0.14
2021-11-10 11:9:37.6280,0.293,0.696,-0.354,-0.37,2.8,2.12,-0.39,-0.62,-0.06
2021-11-10 11:9:37.6370,0.324,0.698,-0.369,-0.65,2.69,2.1,-0.39,-0.62,-0.06
2021-11-10 11:9:37.6480,0.357,0.697,-0.354,-0.96,2.64,2.27,-0.44,-0.72,-0.01
2021-11-10 11:9:37.6580,0.381,0.706,-0.318,-1.3,2.66,2.3,-0.5,-0.81,0.05
2021-11-10 11:9:37.6670,0.4,0.736,-0.283,-1.57,2.63,2.0,-0.54,-0.93,0.11
2021-11-10 11:9:37.6780,0.409,0.79,-0.239,-1.77,2.42,1.7,-0.6,-1.05,0.15
2021-11-10 11:9:37.6890,0.395,0.874,-0.195,-1.9,1.98,1.34,-0.69,-1.22,0.18
2021-11-10 11:9:37.6970,0.303,1.0,-0.096,-1.89,1.3,0.95,-0.7,-1.45,0.17
2021-11-10 11:9:37.7080,0.174,1.137,-0.026,-1.32,0.2,0.27,-0.55,-1.5,0.08
2021-11-10 11:9:37.7180,0.081,1.266,-0.07,-0.05,-1.13,-0.71,-0.55,-1.5,0.08
2021-11-10 11:9:37.7290,0.011,1.384,-0.185,0.97,-2.44,-0.63,-0.35,-0.71,-0.06
2021-11-10 11:9:37.7380,-0.025,1.484,-0.322,1.72,-3.62,0.29,-0.35,-0.71,-0.06
2021-11-10 11:9:37.7480,0.008,1.494,-0.455,2.23,-4.72,1.63,-0.19,-0.23,-0.12
2021-11-10 11:9:37.7570,0.07,1.356,-0.564,1.54,-4.42,4.13,0.36,0.18,-0.12
2021-11-10 11:9:37.7680,0.094,1.193,-0.585,1.15,-2.69,4.74,0.78,0.11,-0.13
2021-11-10 11:9:37.7780,0.113,1.091,-0.463,1.15,-2.69,4.74,0.78,0.11,-0.13
2021-11-10 11:9:37.7880,0.155,1.003,-0.331,0.99,-1.52,3.94,0.83,0.03,-0.03
2021-11-10 11:9:37.7980,0.206,1.035,-0.361,0.66,-0.6,2.32,0.83,0.03,-0.03
2021-11-10 11:9:37.8080,0.276,1.266,-0.368,0.17,-0.3,1.96,0.8,-0.23,-0.05
2021-11-10 11:9:37.8170,0.362,1.616,-0.25,-0.43,-1.87,2.29,0.84,-0.54,-0.19
2021-11-10 11:9:37.8280,0.39,1.92,-0.039,-1.32,-5.02,1.53,0.6,-0.47,-0.38
2021-11-10 11:9:37.8380,0.342,1.918,0.141,-1.91,-8.43,-0.36,-0.26,0.47,-0.46
2021-11-10 11:9:37.8480,0.231,1.551,0.193,-1.76,-9.8,-2.33,-0.26,0.47,-0.46
2021-11-10 11:9:37.8580,0.088,1.15,0.219,-0.88,-7.32,-3.36,-0.23,0.59,-0.3
2021-11-10 11:9:37.8680,-0.088,0.938,0.247,0.38,-3.03,-3.42,0.08,0.59,-0.21
2021-11-10 11:9:37.8780,-0.198,0.769,0.149,2.04,-0.32,-3.96,0.43,0.3,-0.14
2021-11-10 11:9:37.8880,-0.141,0.671,0.028,3.5,1.36,-3.45,0.59,-0.04,-0.03
2021-11-10 11:9:37.8980,-0.0,0.65,-0.022,3.6,2.7,-2.27,0.5,-0.21,0.08
2021-11-10 11:9:37.9070,0.102,0.622,-0.018,2.33,3.06,-1.51,0.31,-0.26,0.17
2021-11-10 11:9:37.9180,0.162,0.6,0.016,1.16,3.27,-1.42,0.08,-0.22,0.23
2021-11-10 11:9:37.9280,0.202,0.605,0.048,0.46,3.54,-1.67,-0.17,-0.18,0.25
2021-11-10 11:9:37.9370,0.219,0.652,0.062,0.03,3.61,-2.0,-0.58,-0.32,0.15
2021-11-10 11:9:37.9470,0.207,0.756,0.07,-0.23,3.33,-2.16,-0.7,-0.44,0.01
2021-11-10 11:9:37.9580,0.171,0.884,0.104,-0.21,2.52,-2.18,-0.7,-0.44,0.01
2021-11-10 11:9:37.9680,0.124,1.012,0.157,0.05,1.31,-2.32,-0.76,-0.48,-0.16
2021-11-10 11:9:37.9770,0.067,1.093,0.201,0.44,0.05,-2.75,-0.77,-0.43,-0.28
2021-11-10 11:9:37.9880,0.003,1.116,0.23,0.94,-0.96,-3.17,-0.71,-0.28,-0.33
2021-11-10 11:9:37.9970,-0.072,1.092,0.223,1.51,-1.37,-3.46,-0.58,-0.02,-0.31
2021-11-10 11:9:38.0070,-0.145,1.035,0.185,2.18,-1.28,-3.5,-0.3,0.58,-0.21
2021-11-10 11:9:38.0180,-0.204,0.965,0.142,2.91,-0.81,-3.16,-0.3,0.58,-0.21
2021-11-10 11:9:38.0270,-0.228,0.896,0.103,3.55,-0.15,-2.71,-0.21,0.84,-0.13
2021-11-10 11:9:38.0370,-0.204,0.849,0.082,3.95,0.56,-2.26,-0.18,1.05,-0.06
2021-11-10 11:9:38.0470,-0.146,0.828,0.091,3.89,1.11,-1.92,-0.2,1.46,0.05
2021-11-10 11:9:38.0570,-0.063,0.836,0.103,3.46,1.42,-1.87,-0.2,1.46,0.05
2021-11-10 11:9:38.0670,0.01,0.866,0.115,2.73,1.45,-1.97,-0.16,1.73,0.1
2021-11-10 11:9:38.0770,0.077,0.91,0.116,1.97,1.21,-2.02,-0.16,1.73,0.1
2021-11-10 11:9:38.0880,0.144,0.953,0.107,1.36,0.84,-2.05,-0.13,1.75,0.09
2021-11-10 11:9:38.0970,0.184,0.974,0.102,0.67,0.38,-1.92,-0.11,1.72,0.07
2021-11-10 11:9:38.1080,0.233,0.975,0.085,0.23,0.08,-1.83,-0.09,1.68,0.04
2021-11-10 11:9:38.1180,0.266,0.959,0.066,-0.19,0.0,-1.69,-0.07,1.66,0.01
2021-11-10 11:9:38.1270,0.291,0.935,0.044,-0.61,0.1,-1.43,-0.03,1.69,0.01
2021-11-10 11:9:38.1370,0.325,0.919,0.001,-0.79,0.33,-1.24,0.02,1.71,-0.08
2021-11-10 11:9:38.1470,0.337,0.898,-0.034,-1.15,0.51,-0.84,0.02,1.71,-0.08
2021-11-10 11:9:38.1580,0.341,0.887,-0.064,-1.34,0.7,-0.42,0.02,1.71,-0.14
2021-11-10 11:9:38.1670,0.347,0.89,-0.086,-1.39,0.87,-0.07,-0.01,1.7,-0.22
2021-11-10 11:9:38.1770,0.352,0.885,-0.1,-1.46,0.88,0.2,-0.05,1.64,-0.31
2021-11-10 11:9:38.1860,0.356,0.883,-0.107,-1.54,0.9,0.41,-0.09,1.54,-0.4
2021-11-10 11:9:38.1960,0.361,0.89,-0.112,-1.61,0.96,0.54,-0.1,1.46,-0.44
2021-11-10 11:9:38.2070,0.356,0.904,-0.112,-1.7,0.93,0.63,-0.01,1.37,-0.44
2021-11-10 11:9:38.2170,0.344,0.919,-0.123,-1.73,0.82,0.67,-0.01,1.37,-0.44
2021-11-10 11:9:38.2270,0.318,0.933,-0.137,-1.68,0.67,0.75,0.06,1.35,-0.44
2021-11-10 11:9:38.2370,0.289,0.95,-0.145,-1.51,0.55,0.91,0.14,1.3,-0.51
2021-11-10 11:9:38.2470,0.262,0.964,-0.148,-1.26,0.4,1.02,0.14,1.3,-0.51
2021-11-10 11:9:38.2570,0.232,0.974,-0.151,-1.05,0.25,1.06,0.16,1.31,-0.54
2021-11-10 11:9:38.2660,0.219,0.98,-0.148,-0.8,0.15,1.1,0.18,1.34,-0.55
2021-11-10 11:9:38.2770,0.226,0.971,-0.137,-0.63,0.07,1.11,0.21,1.39,-0.53
2021-11-10 11:9:38.2860,0.249,0.944,-0.136,-0.68,0.09,1.02,0.24,1.47,-0.48
2021-11-10 11:9:38.2960,0.292,0.91,-0.153,-0.88,0.31,0.94,0.25,1.51,-0.41
2021-11-10 11:9:38.3070,0.358,0.871,-0.162,-1.24,0.64,1.06,0.26,1.53,-0.3
2021-11-10 11:9:38.3170,0.445,0.829,-0.174,-1.83,1.0,1.19,0.21,1.51,-0.17
2021-11-10 11:9:38.3270,0.548,0.796,-0.217,-2.61,1.41,1.27,0.12,1.37,-0.04
2021-11-10 11:9:38.3360,0.641,0.783,-0.284,-3.56,1.78,1.57,0.01,1.15,0.07
2021-11-10 11:9:38.3460,0.706,0.794,-0.352,-4.54,1.99,2.19,-0.1,0.85,0.17
2021-11-10 11:9:38.3560,0.734,0.827,-0.389,-5.25,1.96,2.91,-0.23,0.58,0.23
2021-11-10 11:9:38.3670,0.702,0.883,-0.379,-5.66,1.72,3.45,-0.54,0.22,0.25
2021-11-10 11:9:38.3770,0.623,0.963,-0.343,-5.56,1.25,3.59,-0.54,0.08,0.24
2021-11-10 11:9:38.3870,0.538,1.064,-0.274,-4.89,0.56,3.36,-0.65,0.08,0.24
2021-11-10 11:9:38.3970,0.465,1.149,-0.181,-4.01,-0.39,2.9,-0.74,-0.06,0.2
2021-11-10 11:9:38.4070,0.332,1.24,-0.078,-3.25,-1.3,2.11,-0.75,-0.17,0.15
2021-11-10 11:9:38.4170,0.09,1.358,0.013,-2.31,-2.12,1.17,-0.71,-0.23,0.18
2021-11-10 11:9:38.4260,-0.073,1.483,0.156,-0.17,-3.19,0.33,-0.67,-0.27,0.29
2021-11-10 11:9:38.4360,-0.136,1.564,0.315,1.95,-4.44,-0.76,-0.62,-0.18,0.4
2021-11-10 11:9:38.4460,-0.205,1.555,0.377,2.83,-5.49,-2.37,-0.46,-0.03,0.49
2021-11-10 11:9:38.4560,-0.268,1.476,0.395,3.5,-5.74,-3.33,-0.23,0.15,0.59
2021-11-10 11:9:38.4670,-0.319,1.366,0.432,4.23,-5.2,-3.53,0.02,0.38,0.68
2021-11-10 11:9:38.4760,-0.358,1.267,0.488,4.83,-4.2,-3.82,0.32,0.66,0.74
2021-11-10 11:9:38.4860,-0.353,1.186,0.517,5.36,-3.16,-4.36,0.62,1.03,0.78
2021-11-10 11:9:38.4950,-0.313,1.107,0.48,5.58,-2.34,-4.88,0.88,1.45,0.8
2021-11-10 11:9:38.5060,-0.273,1.046,0.38,5.33,-1.57,-4.8,1.09,1.87,0.79
2021-11-10 11:9:38.5160,-0.22,1.02,0.252,5.01,-0.89,-4.12,1.26,2.24,0.8
2021-11-10 11:9:38.5260,-0.139,1.026,0.133,4.64,-0.53,-2.98,1.4,2.59,0.81
2021-11-10 11:9:38.5350,-0.054,1.062,0.049,4.02,-0.49,-1.84,1.53,2.87,0.83
2021-11-10 11:9:38.5460,0.042,1.117,-0.033,3.27,-0.76,-0.95,1.68,2.96,0.73
2021-11-10 11:9:38.5550,0.119,1.161,-0.1,2.44,-1.28,-0.26,1.68,2.96,0.73
2021-11-10 11:9:38.5670,0.2,1.184,-0.16,1.67,-1.8,0.4,1.59,2.77,0.57
2021-11-10 11:9:38.5750,0.28,1.156,-0.184,0.98,-2.13,0.92,1.47,2.47,0.33
2021-11-10 11:9:38.5850,0.333,1.071,-0.168,0.17,-2.1,1.29,1.34,2.14,0.1
2021-11-10 11:9:38.5960,0.392,0.978,-0.184,-0.42,-1.44,1.12,1.22,1.82,-0.04
2021-11-10 11:9:38.6060,0.479,0.898,-0.241,-0.93,-0.51,1.05,1.02,1.13,-0.12
2021-11-10 11:9:38.6160,0.57,0.844,-0.307,-1.69,0.33,1.42,1.02,1.13,-0.12
2021-11-10 11:9:38.6270,0.642,0.816,-0.341,-2.61,0.96,2.02,0.95,0.72,-0.12
2021-11-10 11:9:38.6360,0.65,0.789,-0.362,-3.42,1.32,2.4,0.89,0.28,-0.12
2021-11-10 11:9:38.6450,0.618,0.752,-0.375,-3.77,1.54,2.56,0.8,-0.16,-0.11
2021-11-10 11:9:38.6570,0.562,0.712,-0.37,-3.57,1.86,2.65,0.67,-0.58,-0.11
2021-11-10 11:9:38.6660,0.505,0.683,-0.36,-3.11,2.27,2.59,0.55,-0.94,-0.15
2021-11-10 11:9:38.6770,0.445,0.662,-0.368,-2.58,2.6,2.4,0.4,-1.26,-0.22
2021-11-10 11:9:38.6860,0.363,0.661,-0.348,-2.06,2.83,2.35,0.22,-1.51,-0.3
2021-11-10 11:9:38.6950,0.28,0.677,-0.292,-1.4,2.94,2.3,0.06,-1.55,-0.34
2021-11-10 11:9:38.7060,0.216,0.719,-0.261,-0.6,2.84,1.75,-0.04,-1.5,-0.32
2021-11-10 11:9:38.7160,0.177,0.785,-0.235,0.07,2.55,1.34,-0.06,-1.39,-0.29
2021-11-10 11:9:38.7260,0.149,0.843,-0.22,0.5,1.97,1.03,-0.06,-1.23,-0.25
2021-11-10 11:9:38.7360,0.143,0.895,-0.236,0.78,1.34,0.8,-0.07,-1.03,-0.12
2021-11-10 11:9:38.7450,0.134,0.926,-0.241,0.88,0.84,0.86,-0.08,-0.94,-0.07
2021-11-10 11:9:38.7560,0.119,0.927,-0.24,0.92,0.42,0.94,-0.08,-0.94,-0.07
2021-11-10 11:9:38.7650,0.11,0.874,-0.254,1.02,0.3,0.93,-0.11,-0.93,-0.02
2021-11-10 11:9:38.7750,0.109,0.803,-0.24,1.16,0.63,1.02,-0.16,-0.93,0.04
2021-11-10 11:9:38.7860,0.105,0.719,-0.224,1.16,1.29,1.01,-0.2,-0.89,0.08
2021-11-10 11:9:38.7950,0.108,0.645,-0.238,1.19,2.07,0.79,-0.23,-0.82,0.12
2021-11-10 11:9:38.8050,0.123,0.6,-0.273,1.2,2.87,0.82,-0.28,-0.77,0.13
2021-11-10 11:9:38.8160,0.153,0.58,-0.295,1.11,3.42,1.14,-0.34,-0.74,0.12
2021-11-10 11:9:38.8250,0.191,0.584,-0.312,0.87,3.71,1.44,-0.4,-0.74,0.09
2021-11-10 11:9:38.8350,0.224,0.606,-0.32,0.5,3.75,1.63,-0.45,-0.76,0.07
2021-11-10 11:9:38.8450,0.256,0.638,-0.335,0.16,3.61,1.77,-0.5,-0.78,0.09
2021-11-10 11:9:38.8560,0.282,0.676,-0.335,-0.17,3.32,1.92,-0.57,-0.8,0.13
2021-11-10 11:9:38.8650,0.324,0.715,-0.319,-0.41,2.97,2.04,-0.64,-0.85,0.17
2021-11-10 11:9:38.8750,0.377,0.754,-0.276,-0.75,2.59,1.99,-0.71,-0.92,0.19
2021-11-10 11:9:38.8860,0.434,0.812,-0.226,-1.24,2.22,1.72,-0.78,-1.02,0.2
2021-11-10 11:9:38.8950,0.484,0.907,-0.208,-1.78,1.76,1.26,-0.86,-1.17,0.19
2021-11-10 11:9:38.9050,0.494,1.009,-0.188,-2.32,0.97,1.0,-0.98,-1.39,0.16
2021-11-10 11:9:38.9150,0.443,1.114,-0.09,-2.33,-1.05,0.32,-0.77,-1.62,0.14
2021-11-10 11:9:38.9240,0.354,1.203,-0.037,-1.54,-2.01,-0.48,-0.6,-1.6,0.08
2021-11-10 11:9:38.9350,0.267,1.265,-0.051,-1.54,-2.01,-0.48,-0.6,-1.6,0.08
2021-11-10 11:9:38.9450,0.181,1.308,-0.128,-0.69,-2.71,-0.52,-0.47,-1.45,0.02
2021-11-10 11:9:38.9550,0.117,1.349,-0.24,0.17,-3.18,-0.02,-0.35,-1.15,-0.03
2021-11-10 11:9:38.9650,0.087,1.356,-0.349,0.87,-3.58,1.04,-0.24,-0.79,-0.07
2021-11-10 11:9:38.9750,0.069,1.298,-0.433,1.29,-3.85,2.12,-0.13,-0.46,-0.1
2021-11-10 11:9:38.9850,0.044,1.24,-0.444,1.67,-2.83,3.47,0.37,-0.2,-0.16
2021-11-10 11:9:38.9940,0.04,1.221,-0.401,1.67,-2.83,3.47,0.37,-0.2,-0.16
2021-11-10 11:9:39.0050,0.07,1.218,-0.348,1.81,-2.49,3.13,0.64,-0.15,-0.21
2021-11-10 11:9:39.0150,0.1,1.211,-0.333,1.6,-2.46,2.54,0.72,-0.03,-0.2
2021-11-10 11:9:39.0250,0.119,1.255,-0.344,1.26,-2.4,2.12,0.75,-0.03,-0.12
2021-11-10 11:9:39.0350,0.156,1.414,-0.284,1.03,-2.53,2.17,0.89,-0.08,-0.21
2021-11-10 11:9:39.0450,0.212,1.603,-0.148,0.76,-3.68,1.81,0.89,-0.08,-0.21
2021-11-10 11:9:39.0550,0.256,1.684,-0.006,0.22,-5.62,0.64,0.6,0.08,-0.32
2021-11-10 11:9:39.0650,0.233,1.587,0.09,-0.42,-6.65,-2.02,0.05,0.68,-0.24
2021-11-10 11:9:39.0740,0.16,1.345,0.097,-0.42,-6.65,-2.02,0.05,0.68,-0.24
2021-11-10 11:9:39.0840,0.076,1.103,0.128,0.19,-4.68,-2.38,0.13,0.69,-0.14
2021-11-10 11:9:39.0950,-0.041,0.936,0.144,0.93,-2.13,-2.45,0.33,0.58,-0.08
2021-11-10 11:9:39.1040,-0.106,0.804,0.051,2.01,-0.25,-2.93,0.46,0.3,-0.03
2021-11-10 11:9:39.1150,-0.067,0.73,-0.035,2.96,1.15,-2.38,0.43,0.05,0.01
2021-11-10 11:9:39.1240,0.006,0.693,-0.042,2.92,2.11,-1.39,0.33,-0.06,0.06
2021-11-10 11:9:39.1350,0.073,0.667,-0.012,2.27,2.55,-1.07,0.22,-0.05,0.12
2021-11-10 11:9:39.1450,0.124,0.648,0.024,1.58,2.82,-1.31,0.09,-0.03,0.15
2021-11-10 11:9:39.1540,0.165,0.648,0.064,1.04,3.04,-1.64,-0.08,-0.04,0.17
2021-11-10 11:9:39.1640,0.191,0.679,0.087,0.62,3.13,-2.02,-0.23,-0.11,0.15
2021-11-10 11:9:39.1740,0.198,0.754,0.09,0.31,2.96,-2.3,-0.37,-0.23,0.08
2021-11-10 11:9:39.1840,0.179,0.854,0.092,0.15,2.39,-2.36,-0.48,-0.35,-0.04
2021-11-10 11:9:39.1950,0.141,0.954,0.108,0.23,1.48,-2.31,-0.58,-0.42,-0.16
2021-11-10 11:9:39.2050,0.096,1.032,0.143,0.52,0.47,-2.35,-0.64,-0.25,-0.28
2021-11-10 11:9:39.2140,0.042,1.071,0.171,0.93,-0.37,-2.59,-0.64,-0.25,-0.28
2021-11-10 11:9:39.2240,-0.038,1.056,0.176,1.37,-0.91,-2.86,-0.57,0.03,-0.26
2021-11-10 11:9:39.2340,-0.119,1.013,0.154,2.04,-0.93,-2.95,-0.32,0.7,-0.14
2021-11-10 11:9:39.2440,-0.178,0.959,0.109,2.87,-0.58,-2.79,-0.32,0.7,-0.14
2021-11-10 11:9:39.2540,-0.196,0.909,0.071,3.55,-0.08,-2.37,-0.21,1.0,-0.06
2021-11-10 11:9:39.2630,-0.174,0.88,0.058,3.9,0.46,-1.9,-0.14,1.24,0.02
2021-11-10 11:9:39.2750,-0.115,0.875,0.068,3.85,0.83,-1.63,-0.1,1.46,0.07
2021-11-10 11:9:39.2840,-0.039,0.883,0.078,3.42,0.95,-1.62,-0.05,1.64,0.14
2021-11-10 11:9:39.2940,0.056,0.91,0.069,2.76,0.93,-1.72,-0.02,1.75,0.19
2021-11-10 11:9:39.3040,0.128,0.93,0.067,1.92,0.71,-1.65,0.02,1.82,0.24
2021-11-10 11:9:39.3150,0.201,0.943,0.042,1.13,0.45,-1.57,0.05,1.84,0.27
2021-11-10 11:9:39.3230,0.264,0.943,0.022,0.52,0.32,-1.39,0.07,1.79,0.25
2021-11-10 11:9:39.3350,0.303,0.917,0.014,-0.17,0.22,-1.1,0.09,1.73,0.21
2021-11-10 11:9:39.3440,0.332,0.889,-0.003,-0.57,0.4,-0.97,0.06,1.61,0.07
2021-11-10 11:9:39.3540,0.354,0.866,-0.029,-0.87,0.68,-0.82,0.04,1.55,-0.02
2021-11-10 11:9:39.3640,0.362,0.851,-0.059,-1.1,0.93,-0.56,0.04,1.55,-0.02
2021-11-10 11:9:39.3740,0.372,0.851,-0.085,-1.22,1.12,-0.23,0.01,1.47,-0.11
2021-11-10 11:9:39.3840,0.373,0.865,-0.1,-1.3,1.17,0.08,-0.01,1.41,-0.21
2021-11-10 11:9:39.3940,0.358,0.895,-0.114,-1.4,1.09,0.29,-0.13,1.3,-0.39
2021-11-10 11:9:39.4040,0.344,0.926,-0.119,-1.3,0.87,0.47,-0.13,1.3,-0.39
2021-11-10 11:9:39.4150,0.323,0.942,-0.107,-1.2,0.55,0.62,-0.18,1.26,-0.47
2021-11-10 11:9:39.4240,0.301,0.944,-0.092,-1.06,0.34,0.59,-0.18,1.25,-0.52
2021-11-10 11:9:39.4340,0.278,0.941,-0.087,-0.89,0.29,0.48,-0.14,1.29,-0.53
2021-11-10 11:9:39.4440,0.257,0.94,-0.101,-0.71,0.32,0.43,-0.07,1.34,-0.53
2021-11-10 11:9:39.4540,0.243,0.942,-0.119,-0.53,0.36,0.52,-0.01,1.39,-0.53
2021-11-10 11:9:39.4640,0.222,0.949,-0.12,-0.43,0.36,0.74,0.05,1.42,-0.53
2021-11-10 11:9:39.4740,0.203,0.958,-0.111,-0.3,0.32,0.84,0.1,1.47,-0.53
2021-11-10 11:9:39.4840,0.193,0.954,-0.113,-0.13,0.24,0.79,0.15,1.52,-0.5
2021-11-10 11:9:39.4940,0.193,0.942,-0.133,-0.04,0.23,0.76,0.19,1.59,-0.45
2021-11-10 11:9:39.5030,0.212,0.927,-0.153,-0.02,0.33,0.91,0.21,1.67,-0.39
2021-11-10 11:9:39.5140,0.255,0.917,-0.151,-0.17,0.48,1.14,0.22,1.71,-0.32
2021-11-10 11:9:39.5240,0.317,0.913,-0.137,-0.51,0.61,1.22,0.23,1.74,-0.27
2021-11-10 11:9:39.5340,0.385,0.901,-0.135,-1.1,0.67,1.12,0.23,1.73,-0.2
2021-11-10 11:9:39.5440,0.483,0.878,-0.146,-1.73,0.74,1.04,0.08,1.54,-0.03
2021-11-10 11:9:39.5540,0.586,0.857,-0.182,-2.58,0.94,1.11,0.08,1.54,-0.03
2021-11-10 11:9:39.5640,0.676,0.846,-0.232,-3.6,1.16,1.4,-0.03,1.34,0.04
2021-11-10 11:9:39.5740,0.733,0.849,-0.289,-4.54,1.31,1.87,-0.15,1.06,0.1
2021-11-10 11:9:39.5840,0.736,0.872,-0.316,-5.45,1.19,2.92,-0.41,0.57,0.18
2021-11-10 11:9:39.5930,0.691,0.918,-0.318,-5.45,1.19,2.92,-0.41,0.57,0.18
2021-11-10 11:9:39.6040,0.612,0.982,-0.282,-5.15,0.82,3.1,-0.56,0.44,0.21
2021-11-10 11:9:39.6140,0.534,1.056,-0.24,-4.45,0.25,2.94,-0.71,0.34,0.25
2021-11-10 11:9:39.6240,0.469,1.145,-0.192,-3.61,-0.46,2.59,-0.78,0.21,0.29
2021-11-10 11:9:39.6330,0.362,1.248,-0.134,-2.92,-1.26,2.26,-0.78,0.07,0.32
2021-11-10 11:9:39.6440,0.187,1.331,-0.111,-2.09,-2.26,1.75,-0.72,-0.06,0.55
2021-11-10 11:9:39.6530,0.092,1.42,-0.025,-0.46,-3.19,1.46,-0.72,-0.06,0.55
2021-11-10 11:9:39.6640,0.058,1.534,0.134,0.95,-3.98,1.11,-0.57,-0.06,0.58
2021-11-10 11:9:39.6730,0.005,1.6,0.225,1.41,-5.09,-0.36,-0.38,-0.02,0.56
2021-11-10 11:9:39.6840,-0.033,1.599,0.314,1.92,-5.98,-1.48,-0.18,0.07,0.51
2021-11-10 11:9:39.6930,-0.069,1.524,0.39,2.43,-6.24,-2.29,0.04,0.2,0.45
2021-11-10 11:9:39.7030,-0.13,1.405,0.433,2.76,-5.77,-3.15,0.6,0.43,0.35
2021-11-10 11:9:39.7130,-0.193,1.272,0.437,3.32,-4.73,-3.73,0.6,0.43,0.35
2021-11-10 11:9:39.7230,-0.235,1.151,0.384,3.99,-3.45,-3.99,0.88,0.56,0.34
2021-11-10 11:9:39.7330,-0.246,1.058,0.294,4.54,-2.19,-3.78,1.32,0.87,0.36
2021-11-10 11:9:39.7430,-0.246,1.01,0.206,4.78,-1.17,-3.06,1.32,0.87,0.36
2021-11-10 11:9:39.7540,-0.218,1.018,0.116,4.85,-0.52,-2.31,1.49,1.08,0.39
2021-11-10 11:9:39.7640,-0.162,1.057,0.042,4.74,-0.41,-1.54,1.53,1.31,0.39
2021-11-10 11:9:39.7730,-0.092,1.089,-0.003,4.32,-0.75,-0.83,1.46,1.52,0.36
2021-11-10 11:9:39.7830,-0.017,1.102,-0.023,3.7,-1.12,-0.37,1.33,1.64,0.29
2021-11-10 11:9:39.7930,0.062,1.087,-0.035,3.0,-1.34,-0.17,1.23,1.67,0.18
2021-11-10 11:9:39.8040,0.133,1.046,-0.055,2.25,-1.31,-0.13,1.16,1.58,0.04
2021-11-10 11:9:39.8130,0.197,0.99,-0.08,1.52,-0.99,-0.01,1.02,1.21,-0.26
2021-11-10 11:9:39.8230,0.244,0.936,-0.11,0.85,-0.47,0.13,1.02,1.21,-0.26
2021-11-10 11:9:39.8330,0.26,0.885,-0.121,0.29,0.08,0.38,0.92,1.01,-0.35
2021-11-10 11:9:39.8430,0.259,0.843,-0.114,-0.01,0.58,0.5,0.84,0.88,-0.38
2021-11-10 11:9:39.8530,0.265,0.832,-0.123,-0.06,1.06,0.41,0.79,0.78,-0.39
2021-11-10 11:9:39.8630,0.252,0.829,-0.144,-0.13,1.29,0.37,0.78,0.71,-0.37
2021-11-10 11:9:39.8720,0.235,0.829,-0.161,-0.11,1.33,0.48,0.8,0.66,-0.34
2021-11-10 11:9:39.8830,0.208,0.821,-0.171,0.03,1.33,0.63,0.81,0.65,-0.3
2021-11-10 11:9:39.8940,0.196,0.819,-0.195,0.23,1.38,0.66,0.81,0.59,-0.26
2021-11-10 11:9:39.9030,0.211,0.82,-0.213,0.43,1.43,0.81,0.77,0.47,-0.27
2021-11-10 11:9:39.9130,0.216,0.798,-0.225,0.34,1.41,0.94,0.68,0.33,-0.28
2021-11-10 11:9:39.9230,0.221,0.774,-0.228,0.19,1.52,1.06,0.59,0.22,-0.28
2021-11-10 11:9:39.9320,0.234,0.764,-0.236,0.17,1.8,1.04,0.51,0.15,-0.29
2021-11-10 11:9:39.9420,0.241,0.763,-0.245,0.02,1.93,1.07,0.43,0.16,-0.27
2021-11-10 11:9:39.9530,0.241,0.769,-0.253,-0.09,1.99,1.12,0.37,0.16,-0.27
2021-11-10 11:9:39.9620,0.236,0.787,-0.275,-0.15,1.95,1.17,0.31,0.2,-0.27
2021-11-10 11:9:39.9730,0.216,0.801,-0.292,-0.14,1.81,1.31,0.27,0.21,-0.26
2021-11-10 11:9:39.9820,0.205,0.816,-0.31,-0.03,1.65,1.5,0.23,0.23,-0.24
2021-11-10 11:9:39.9930,0.191,0.834,-0.324,0.15,1.54,1.61,0.19,0.21,-0.24
2021-11-10 11:9:40.0030,0.169,0.839,-0.317,0.19,1.34,1.82,0.15,0.16,-0.2
2021-11-10 11:9:40.0130,0.17,0.841,-0.334,0.42,1.25,1.76,0.15,0.16,-0.2
2021-11-10 11:9:40.0230,0.159,0.818,-0.333,0.45,1.23,1.85,0.16,0.15,-0.15
2021-11-10 11:9:40.0340,0.177,0.782,-0.355,0.51,1.33,1.9,0.16,0.15,-0.15
