time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2021-11-10 11:6:11.2010,-0.758,0.241,0.034,-0.84,1.31,0.14,1.13,0.4,-1.26
2021-11-10 11:6:11.2110,-0.723,0.277,0.034,-1.64,0.96,0.01,0.93,0.19,-1.18
2021-11-10 11:6:11.2210,-0.713,0.307,0.04,-2.11,0.51,-0.02,0.71,-0.04,-1.08
2021-11-10 11:6:11.2310,-0.729,0.329,0.051,-2.33,0.1,-0.06,0.5,-0.24,-0.98
2021-11-10 11:6:11.2410,-0.761,0.343,0.061,-2.31,-0.24,-0.14,0.23,-0.44,-0.81
2021-11-10 11:6:11.2510,-0.783,0.353,0.08,-1.8,-0.65,-0.32,0.19,-0.39,-0.76
2021-11-10 11:6:11.2610,-0.817,0.372,0.098,-1.8,-0.65,-0.32,0.19,-0.39,-0.76
2021-11-10 11:6:11.2720,-0.854,0.396,0.113,-1.56,-0.86,-0.49,0.21,-0.25,-0.7
2021-11-10 11:6:11.2810,-0.875,0.41,0.122,-1.19,-1.16,-0.64,0.27,-0.11,-0.63
2021-11-10 11:6:11.2920,-0.887,0.407,0.123,-0.93,-1.4,-0.76,0.31,-0.01,-0.55
2021-11-10 11:6:11.3020,-0.893,0.386,0.119,-0.8,-1.48,-0.81,0.29,0.09,-0.47
2021-11-10 11:6:11.3110,-0.89,0.357,0.115,-0.73,-1.37,-0.8,0.21,0.17,-0.4
2021-11-10 11:6:11.3210,-0.881,0.332,0.112,-0.73,-1.14,-0.78,0.12,0.22,-0.36
2021-11-10 11:6:11.3320,-0.88,0.315,0.112,-0.82,-0.89,-0.77,0.03,0.27,-0.33
2021-11-10 11:6:11.3420,-0.868,0.296,0.111,-0.94,-0.59,-0.81,-0.05,0.28,-0.33
2021-11-10 11:6:11.3510,-0.853,0.278,0.109,-0.94,-0.59,-0.81,-0.05,0.28,-0.33
2021-11-10 11:6:11.3610,-0.848,0.276,0.101,-1.11,-0.42,-0.83,-0.02,0.26,-0.33
2021-11-10 11:6:11.3700,-0.855,0.281,0.094,-1.21,-0.38,-0.78,0.03,0.22,-0.33
2021-11-10 11:6:11.3800,-0.87,0.284,0.089,-1.19,-0.44,-0.73,0.15,0.19,-0.22
2021-11-10 11:6:11.3910,-0.872,0.281,0.091,-1.06,-0.51,-0.69,0.15,0.19,-0.22
2021-11-10 11:6:11.4010,-0.877,0.276,0.094,-0.99,-0.51,-0.71,0.24,0.18,-0.08
2021-11-10 11:6:11.4120,-0.884,0.271,0.091,-0.98,-0.48,-0.76,0.24,0.18,-0.08
2021-11-10 11:6:11.4210,-0.888,0.261,0.089,-0.9,-0.44,-0.79,0.23,0.14,-0.03
2021-11-10 11:6:11.4310,-0.893,0.245,0.091,-0.86,-0.36,-0.76,0.19,0.07,0.01
2021-11-10 11:6:11.4410,-0.907,0.234,0.095,-0.81,-0.21,-0.78,0.14,0.0,0.04
2021-11-10 11:6:11.4510,-0.927,0.229,0.099,-0.72,-0.06,-0.8,0.09,-0.05,0.06
2021-11-10 11:6:11.4610,-0.943,0.221,0.096,-0.53,0.0,-0.85,0.05,-0.06,0.08
2021-11-10 11:6:11.4700,-0.951,0.216,0.085,-0.34,0.08,-0.85,-0.0,-0.04,0.1
2021-11-10 11:6:11.4810,-0.964,0.224,0.075,-0.24,0.16,-0.76,-0.06,0.0,0.1
2021-11-10 11:6:11.4900,-0.983,0.235,0.065,-0.14,0.14,-0.66,-0.16,0.1,0.08
2021-11-10 11:6:11.5020,-1.003,0.248,0.054,0.04,0.03,-0.56,-0.16,0.1,0.08
2021-11-10 11:6:11.5100,-1.021,0.257,0.041,0.22,-0.07,-0.46,-0.18,0.17,0.07
2021-11-10 11:6:11.5200,-1.029,0.257,0.028,0.42,-0.18,-0.36,-0.18,0.25,0.06
2021-11-10 11:6:11.5310,-1.03,0.258,0.016,0.53,-0.2,-0.25,-0.15,0.31,0.03
2021-11-10 11:6:11.5400,-1.024,0.26,0.003,0.57,-0.2,-0.16,-0.11,0.37,-0.01
2021-11-10 11:6:11.5510,-1.016,0.263,-0.008,0.54,-0.22,-0.08,-0.06,0.46,-0.07
2021-11-10 11:6:11.5610,-1.006,0.268,-0.019,0.45,-0.25,0.01,-0.05,0.5,-0.08
2021-11-10 11:6:11.5710,-0.988,0.273,-0.027,0.38,-0.3,0.06,-0.05,0.5,-0.08
2021-11-10 11:6:11.5810,-0.97,0.273,-0.03,0.23,-0.36,0.11,-0.05,0.5,-0.08
2021-11-10 11:6:11.5910,-0.945,0.266,-0.035,0.05,-0.39,0.12,-0.06,0.46,-0.08
2021-11-10 11:6:11.6010,-0.924,0.267,-0.039,-0.17,-0.34,0.11,-0.06,0.34,-0.08
2021-11-10 11:6:11.6110,-0.916,0.27,-0.038,-0.41,-0.32,0.14,-0.04,0.19,-0.07
2021-11-10 11:6:11.6210,-0.911,0.268,-0.035,-0.54,-0.36,0.14,0.0,0.02,-0.05
2021-11-10 11:6:11.6310,-0.904,0.262,-0.035,-0.57,-0.36,0.12,0.05,-0.12,-0.03
2021-11-10 11:6:11.6400,-0.901,0.256,-0.034,-0.65,-0.32,0.12,0.07,-0.21,-0.01
2021-11-10 11:6:11.6500,-0.908,0.255,-0.032,-0.7,-0.25,0.15,0.08,-0.22,0.04
2021-11-10 11:6:11.6610,-0.912,0.257,-0.031,-0.67,-0.22,0.14,0.08,-0.22,0.04
2021-11-10 11:6:11.6700,-0.915,0.256,-0.03,-0.6,-0.23,0.14,0.09,-0.18,0.05
2021-11-10 11:6:11.6800,-0.918,0.256,-0.026,-0.58,-0.22,0.15,0.1,-0.13,0.06
2021-11-10 11:6:11.6900,-0.92,0.255,-0.02,-0.54,-0.21,0.14,0.11,-0.07,0.07
2021-11-10 11:6:11.7000,-0.919,0.252,-0.02,-0.51,-0.19,0.07,0.13,-0.05,0.11
2021-11-10 11:6:11.7110,-0.917,0.246,-0.009,-0.52,-0.17,0.06,0.13,-0.05,0.11
2021-11-10 11:6:11.7190,-0.913,0.24,0.005,-0.53,-0.11,0.0,0.11,-0.06,0.13
2021-11-10 11:6:11.7310,-0.915,0.229,0.018,-0.58,0.07,-0.25,-0.04,-0.08,0.13
2021-11-10 11:6:11.7390,-0.927,0.222,0.028,-0.48,0.18,-0.36,-0.17,-0.1,0.14
2021-11-10 11:6:11.7490,-0.944,0.227,0.03,-0.48,0.18,-0.36,-0.27,-0.11,0.15
2021-11-10 11:6:11.7600,-0.966,0.237,0.03,-0.33,0.19,-0.39,-0.27,-0.11,0.15
2021-11-10 11:6:11.7710,-0.982,0.243,0.029,-0.12,0.11,-0.37,-0.34,-0.1,0.17
2021-11-10 11:6:11.7800,-0.991,0.247,0.029,0.07,0.05,-0.35,-0.37,-0.07,0.18
2021-11-10 11:6:11.7900,-0.993,0.249,0.022,0.19,0.03,-0.34,-0.38,-0.01,0.18
2021-11-10 11:6:11.8010,-0.99,0.248,0.014,0.24,0.01,-0.29,-0.33,0.13,0.13
2021-11-10 11:6:11.8110,-0.981,0.247,0.009,0.23,0.04,-0.21,-0.33,0.13,0.13
2021-11-10 11:6:11.8200,-0.971,0.249,0.006,0.18,0.05,-0.16,-0.28,0.2,0.1
2021-11-10 11:6:11.8290,-0.966,0.261,-0.002,0.06,0.06,-0.14,-0.24,0.26,0.09
2021-11-10 11:6:11.8400,-0.965,0.277,-0.012,0.0,0.0,-0.11,-0.23,0.26,0.1
2021-11-10 11:6:11.8490,-0.956,0.281,-0.013,-0.06,-0.23,0.01,-0.24,0.17,0.14
2021-11-10 11:6:11.8590,-0.943,0.275,-0.011,-0.06,-0.23,0.01,-0.24,0.17,0.14
2021-11-10 11:6:11.8700,-0.936,0.272,-0.01,-0.18,-0.18,-0.01,-0.23,0.09,0.15
2021-11-10 11:6:11.8790,-0.935,0.275,-0.008,-0.28,-0.12,-0.02,-0.23,0.03,0.16
2021-11-10 11:6:11.8900,-0.936,0.274,-0.014,-0.3,-0.11,-0.04,-0.22,-0.07,0.15
2021-11-10 11:6:11.9010,-0.93,0.271,-0.017,-0.28,-0.1,0.0,-0.2,-0.07,0.15
2021-11-10 11:6:11.9090,-0.924,0.268,-0.022,-0.3,-0.07,0.06,-0.12,-0.16,0.09
2021-11-10 11:6:11.9200,-0.927,0.27,-0.031,-0.38,-0.03,0.11,-0.12,-0.16,0.09
2021-11-10 11:6:11.9300,-0.937,0.278,-0.037,-0.38,-0.01,0.21,-0.07,-0.17,0.1
2021-11-10 11:6:11.9400,-0.95,0.288,-0.042,-0.31,-0.06,0.3,-0.06,-0.12,0.14
2021-11-10 11:6:11.9500,-0.958,0.288,-0.047,-0.18,-0.15,0.37,-0.06,-0.12,0.14
2021-11-10 11:6:11.9590,-0.971,0.284,-0.051,-0.07,-0.18,0.42,-0.05,-0.06,0.18
2021-11-10 11:6:11.9700,-0.995,0.284,-0.056,0.02,-0.11,0.47,-0.05,-0.02,0.22
2021-11-10 11:6:11.9790,-1.011,0.27,-0.06,0.25,-0.09,0.51,-0.06,0.01,0.25
2021-11-10 11:6:11.9890,-1.029,0.241,-0.061,0.45,0.01,0.57,-0.09,0.07,0.27
2021-11-10 11:6:12.0000,-1.048,0.214,-0.063,0.6,0.28,0.57,-0.14,0.15,0.28
2021-11-10 11:6:12.0100,-1.063,0.194,-0.066,0.81,0.59,0.57,-0.2,0.26,0.27
2021-11-10 11:6:12.0190,-1.083,0.186,-0.059,0.96,0.84,0.59,-0.22,0.37,0.23
2021-11-10 11:6:12.0290,-1.107,0.187,-0.059,1.14,0.99,0.51,-0.21,0.46,0.19
2021-11-10 11:6:12.0390,-1.119,0.192,-0.065,1.39,1.02,0.42,-0.16,0.49,0.14
2021-11-10 11:6:12.0500,-1.147,0.197,-0.06,1.55,0.99,0.45,-0.09,0.46,0.07
2021-11-10 11:6:12.0590,-1.185,0.198,-0.055,1.73,0.94,0.4,-0.01,0.41,0.02
2021-11-10 11:6:12.0690,-1.205,0.183,-0.048,2.12,0.91,0.3,0.06,0.34,-0.04
2021-11-10 11:6:12.0790,-1.243,0.163,-0.035,2.36,0.98,0.22,0.13,0.26,-0.07
2021-11-10 11:6:12.0890,-1.282,0.144,-0.029,2.63,1.18,0.08,0.16,0.18,-0.1
2021-11-10 11:6:12.1000,-1.323,0.096,-0.016,3.07,1.33,-0.02,0.13,0.12,-0.13
2021-11-10 11:6:12.1080,-1.412,0.055,-0.007,3.39,1.69,-0.11,0.05,0.13,-0.17
2021-11-10 11:6:12.1190,-1.518,0.016,-0.019,4.09,2.12,-0.28,-0.11,0.2,-0.21
2021-11-10 11:6:12.1290,-1.649,-0.001,-0.032,5.08,2.49,-0.23,-0.3,0.34,-0.25
2021-11-10 11:6:12.1390,-1.799,0.007,-0.06,6.25,2.75,-0.14,-0.49,0.52,-0.32
2021-11-10 11:6:12.1480,-1.935,0.015,-0.098,7.68,2.69,0.03,-0.65,0.63,-0.44
2021-11-10 11:6:12.1600,-2.071,0.022,-0.128,9.07,2.56,0.34,-0.71,0.62,-0.63
2021-11-10 11:6:12.1690,-2.21,0.025,-0.159,10.35,2.42,0.64,-0.61,0.51,-0.87
2021-11-10 11:6:12.1790,-2.328,0.006,-0.2,11.72,2.26,0.89,-0.39,0.3,-1.18
2021-11-10 11:6:12.1890,-2.425,-0.033,-0.217,12.92,2.22,1.28,-0.09,0.08,-1.56
2021-11-10 11:6:12.1990,-2.5,-0.07,-0.208,13.91,2.37,1.55,0.21,0.01,-2.03
2021-11-10 11:6:12.2090,-2.571,-0.065,-0.185,14.68,2.55,1.52,0.44,0.14,-2.52
2021-11-10 11:6:12.2190,-2.627,-0.009,-0.165,15.3,2.43,1.3,0.56,0.45,-2.99
2021-11-10 11:6:12.2290,-2.634,0.054,-0.172,15.93,1.71,0.99,0.59,0.77,-3.41
2021-11-10 11:6:12.2380,-2.6,0.114,-0.204,16.14,0.73,0.85,0.52,0.9,-3.77
2021-11-10 11:6:12.2480,-2.551,0.15,-0.233,15.92,-0.27,1.01,0.49,0.78,-4.08
2021-11-10 11:6:12.2580,-2.491,0.174,-0.26,15.43,-1.13,1.28,0.56,0.45,-4.37
2021-11-10 11:6:12.2700,-2.409,0.184,-0.297,14.93,-1.86,1.5,0.67,0.01,-4.66
2021-11-10 11:6:12.2800,-2.33,0.218,-0.339,14.19,-2.46,1.86,0.76,-0.47,-4.96
2021-11-10 11:6:12.2890,-2.277,0.284,-0.352,13.43,-3.17,2.36,0.81,-0.89,-5.24
2021-11-10 11:6:12.3000,-2.25,0.351,-0.341,12.85,-4.25,2.74,0.85,-1.12,-5.45
2021-11-10 11:6:12.3090,-2.206,0.403,-0.337,12.63,-5.48,2.8,0.85,-1.14,-5.6
2021-11-10 11:6:12.3180,-2.141,0.438,-0.336,12.44,-6.59,2.85,0.79,-1.0,-5.69
2021-11-10 11:6:12.3290,-2.071,0.481,-0.335,12.02,-7.51,2.94,0.7,-0.81,-5.77
2021-11-10 11:6:12.3380,-1.997,0.517,-0.328,11.57,-8.42,3.02,0.64,-0.66,-5.84
2021-11-10 11:6:12.3490,-1.931,0.541,-0.314,11.07,-9.35,3.06,0.65,-0.62,-5.89
2021-11-10 11:6:12.3580,-1.852,0.571,-0.29,10.68,-10.11,3.03,0.7,-0.69,-5.96
2021-11-10 11:6:12.3670,-1.757,0.576,-0.263,10.28,-10.9,2.94,0.76,-0.83,-6.08
2021-11-10 11:6:12.3780,-1.644,0.58,-0.24,9.76,-11.55,2.8,0.76,-0.96,-6.24
2021-11-10 11:6:12.3890,-1.528,0.579,-0.225,9.1,-12.05,2.67,0.58,-1.19,-6.59
2021-11-10 11:6:12.3980,-1.417,0.577,-0.206,8.39,-12.55,2.62,0.58,-1.19,-6.59
2021-11-10 11:6:12.4080,-1.31,0.566,-0.172,7.75,-12.97,2.59,0.48,-1.28,-6.69
2021-11-10 11:6:12.4190,-1.193,0.551,-0.13,7.21,-13.32,2.43,0.41,-1.32,-6.73
2021-11-10 11:6:12.4290,-1.092,0.516,-0.058,6.63,-13.57,2.14,0.38,-1.29,-6.7
2021-11-10 11:6:12.4390,-0.998,0.491,0.013,6.1,-13.65,1.68,0.38,-1.05,-6.54
2021-11-10 11:6:12.4490,-0.865,0.482,0.055,5.21,-13.77,0.55,0.32,-0.92,-6.5
2021-11-10 11:6:12.4590,-0.718,0.459,0.089,5.21,-13.77,0.55,0.32,-0.92,-6.5
2021-11-10 11:6:12.4690,-0.566,0.432,0.121,4.39,-13.83,0.25,0.2,-0.77,-6.46
2021-11-10 11:6:12.4780,-0.431,0.43,0.159,3.51,-13.73,-0.04,-0.27,-0.5,-6.3
2021-11-10 11:6:12.4890,-0.322,0.454,0.188,2.7,-13.74,-0.39,-0.27,-0.5,-6.3
2021-11-10 11:6:12.4990,-0.211,0.454,0.199,2.15,-14.03,-0.78,-0.62,-0.38,-6.08
2021-11-10 11:6:12.5090,-0.111,0.444,0.195,1.66,-14.23,-1.02,-1.0,-0.27,-5.77
2021-11-10 11:6:12.5190,-0.041,0.455,0.188,1.14,-14.16,-1.15,-1.35,-0.17,-5.41
2021-11-10 11:6:12.5290,0.015,0.47,0.187,0.86,-14.2,-1.22,-1.63,-0.03,-5.07
2021-11-10 11:6:12.5380,0.061,0.468,0.177,0.75,-14.34,-1.37,-1.83,0.15,-4.81
2021-11-10 11:6:12.5490,0.118,0.435,0.144,0.73,-14.37,-1.51,-1.96,0.4,-4.62
2021-11-10 11:6:12.5580,0.176,0.416,0.118,0.66,-14.09,-1.46,-2.03,0.67,-4.51
2021-11-10 11:6:12.5690,0.229,0.405,0.109,0.5,-13.72,-1.31,-2.03,0.94,-4.45
2021-11-10 11:6:12.5780,0.284,0.381,0.098,0.4,-13.54,-1.35,-1.97,1.17,-4.41
2021-11-10 11:6:12.5880,0.354,0.399,0.099,0.28,-13.19,-1.39,-1.87,1.29,-4.35
2021-11-10 11:6:12.5980,0.424,0.425,0.092,0.06,-13.03,-1.48,-1.73,1.16,-4.21
2021-11-10 11:6:12.6080,0.5,0.409,0.069,-0.27,-13.22,-1.61,-1.6,0.8,-3.97
2021-11-10 11:6:12.6180,0.579,0.363,0.051,-0.63,-13.04,-1.52,-1.48,0.34,-3.68
2021-11-10 11:6:12.6270,0.666,0.28,0.048,-1.11,-12.56,-1.44,-1.27,-0.22,-3.17
2021-11-10 11:6:12.6390,0.761,0.185,0.045,-1.62,-11.71,-1.46,-1.27,-0.22,-3.17
2021-11-10 11:6:12.6470,0.807,0.113,0.022,-2.33,-10.62,-1.61,-1.17,-0.31,-2.95
2021-11-10 11:6:12.6580,0.836,0.069,0.004,-2.76,-9.66,-1.55,-1.1,-0.28,-2.72
2021-11-10 11:6:12.6680,0.888,0.019,-0.005,-2.81,-9.0,-1.42,-1.02,0.13,-2.3
2021-11-10 11:6:12.6780,0.938,-0.025,-0.033,-3.06,-8.42,-1.4,-1.02,0.13,-2.3
2021-11-10 11:6:12.6890,0.982,-0.047,-0.062,-3.4,-7.79,-1.29,-0.97,0.36,-1.82
2021-11-10 11:6:12.6980,1.067,-0.072,-0.062,-3.67,-7.38,-1.01,-0.97,0.36,-1.82
2021-11-10 11:6:12.7080,1.167,-0.114,-0.067,-4.18,-7.07,-0.96,-0.9,0.38,-1.61
2021-11-10 11:6:12.7190,1.224,-0.135,-0.086,-5.09,-6.6,-1.03,-0.81,0.3,-1.38
2021-11-10 11:6:12.7280,1.251,-0.134,-0.095,-6.0,-6.09,-0.82,-0.62,-0.04,-0.74
2021-11-10 11:6:12.7380,1.269,-0.141,-0.107,-6.0,-6.09,-0.82,-0.56,-0.22,-0.37
2021-11-10 11:6:12.7480,1.273,-0.157,-0.133,-6.18,-6.03,-0.78,-0.56,-0.22,-0.37
2021-11-10 11:6:12.7580,1.267,-0.175,-0.173,-6.26,-5.87,-0.65,-0.66,-0.16,0.36
2021-11-10 11:6:12.7680,1.277,-0.197,-0.216,-6.25,-5.72,-0.36,-0.79,0.15,0.67
2021-11-10 11:6:12.7780,1.319,-0.195,-0.252,-6.27,-5.52,0.02,-0.79,0.15,0.67
2021-11-10 11:6:12.7870,1.347,-0.171,-0.277,-6.68,-5.46,0.36,-0.89,0.47,0.91
2021-11-10 11:6:12.7980,1.349,-0.128,-0.294,-7.1,-5.68,0.62,-0.84,0.65,1.43
2021-11-10 11:6:12.8080,1.333,-0.053,-0.306,-7.29,-6.07,0.77,-0.84,0.65,1.43
2021-11-10 11:6:12.8190,1.292,0.03,-0.304,-7.31,-6.78,0.9,-0.71,0.55,1.73
2021-11-10 11:6:12.8270,1.228,0.114,-0.301,-7.16,-7.69,0.91,-0.55,0.4,2.07
2021-11-10 11:6:12.8380,1.149,0.188,-0.314,-6.77,-8.64,0.84,-0.4,0.33,2.46
2021-11-10 11:6:12.8470,1.085,0.22,-0.371,-6.25,-9.56,0.89,-0.38,0.36,2.91
2021-11-10 11:6:12.8580,1.04,0.204,-0.474,-5.76,-10.24,1.21,-0.58,0.45,3.38
2021-11-10 11:6:12.8670,0.97,0.227,-0.536,-5.59,-10.34,2.09,-0.87,0.55,3.83
2021-11-10 11:6:12.8770,0.883,0.268,-0.55,-5.34,-10.54,2.89,-1.16,0.89,4.5
2021-11-10 11:6:12.8880,0.806,0.312,-0.571,-4.88,-11.1,3.06,-1.16,0.89,4.5
2021-11-10 11:6:12.8980,0.737,0.367,-0.591,-4.44,-11.66,3.16,-1.09,0.98,4.74
2021-11-10 11:6:12.9080,0.663,0.444,-0.595,-4.18,-12.31,3.33,-0.9,0.98,4.93
2021-11-10 11:6:12.9180,0.585,0.543,-0.605,-3.88,-13.09,3.4,-0.43,1.0,5.27
2021-11-10 11:6:12.9280,0.499,0.631,-0.646,-3.6,-14.14,3.41,-0.43,1.0,5.27
2021-11-10 11:6:12.9370,0.43,0.72,-0.696,-3.24,-15.18,3.7,-0.33,1.06,5.5
2021-11-10 11:6:12.9470,0.373,0.798,-0.741,-2.97,-16.1,4.17,-0.31,1.07,5.76
2021-11-10 11:6:12.9580,0.292,0.854,-0.763,-2.95,-17.03,4.62,-0.3,1.0,6.06
2021-11-10 11:6:12.9680,0.182,0.942,-0.762,-2.83,-17.63,4.93,-0.25,0.9,6.41
2021-11-10 11:6:12.9780,0.033,1.038,-0.756,-2.48,-18.37,4.95,-0.11,0.84,6.82
2021-11-10 11:6:12.9880,-0.13,1.131,-0.753,-1.8,-19.27,4.91,0.08,0.86,7.29
2021-11-10 11:6:12.9980,-0.26,1.215,-0.755,-0.88,-20.12,4.85,0.3,0.96,7.73
2021-11-10 11:6:13.0080,-0.407,1.298,-0.749,-0.2,-20.82,4.89,0.54,1.05,8.1
2021-11-10 11:6:13.0170,-0.59,1.357,-0.723,0.37,-21.45,4.92,0.82,1.17,8.4
2021-11-10 11:6:13.0280,-0.748,1.395,-0.71,1.36,-21.88,4.75,1.24,1.35,8.87
2021-11-10 11:6:13.0370,-0.898,1.433,-0.685,2.33,-21.96,4.61,1.24,1.35,8.87
2021-11-10 11:6:13.0470,-1.076,1.474,-0.642,3.06,-21.92,4.51,1.45,1.29,8.99
2021-11-10 11:6:13.0570,-1.265,1.537,-0.588,4.03,-21.84,4.17,1.63,1.16,9.06
2021-11-10 11:6:13.0680,-1.457,1.599,-0.529,5.22,-21.85,3.75,1.77,1.0,9.08
2021-11-10 11:6:13.0770,-1.636,1.635,-0.484,6.53,-21.95,3.22,1.78,0.88,9.1
2021-11-10 11:6:13.0870,-1.818,1.687,-0.433,7.77,-21.74,2.77,1.31,1.09,9.16
2021-11-10 11:6:13.0980,-1.965,1.724,-0.409,9.09,-21.46,2.29,1.31,1.09,9.16
2021-11-10 11:6:13.1070,-2.054,1.715,-0.418,10.29,-21.26,1.87,0.85,1.31,9.17
2021-11-10 11:6:13.1170,-2.103,1.708,-0.423,11.05,-20.47,1.76,0.48,1.33,9.06
2021-11-10 11:6:13.1280,-2.171,1.656,-0.371,11.37,-19.65,1.81,0.42,1.14,8.91
2021-11-10 11:6:13.1370,-2.262,1.624,-0.292,11.72,-18.49,1.44,0.65,0.9,8.73
2021-11-10 11:6:13.1460,-2.343,1.57,-0.217,12.45,-17.28,0.65,0.97,0.76,8.54
2021-11-10 11:6:13.1560,-2.388,1.535,-0.165,13.26,-16.14,-0.19,1.13,0.8,8.28
2021-11-10 11:6:13.1680,-2.429,1.55,-0.16,13.86,-14.84,-0.9,1.0,0.88,7.93
2021-11-10 11:6:13.1770,-2.552,1.554,-0.157,14.25,-14.23,-1.19,0.57,0.94,7.67
2021-11-10 11:6:13.1870,-2.701,1.608,-0.217,15.23,-13.51,-1.29,-0.07,0.82,7.5
2021-11-10 11:6:13.1970,-2.892,1.571,-0.27,16.9,-13.26,-1.08,-0.68,0.37,7.3
2021-11-10 11:6:13.2060,-3.208,1.518,-0.224,18.62,-12.65,-0.27,-0.95,-0.02,7.16
2021-11-10 11:6:13.2160,-3.49,1.458,-0.286,21.6,-11.36,-0.47,-0.96,-0.17,6.92
2021-11-10 11:6:13.2280,-3.7,1.305,-0.396,24.89,-10.39,-0.38,-0.85,-0.11,6.42
2021-11-10 11:6:13.2370,-3.823,1.127,-0.453,27.49,-8.67,0.8,-0.61,0.24,5.59
2021-11-10 11:6:13.2470,-3.889,0.926,-0.53,29.27,-6.57,1.45,-0.33,0.73,4.58
2021-11-10 11:6:13.2560,-3.896,0.769,-0.582,30.33,-4.36,2.08,-0.02,1.09,3.59
2021-11-10 11:6:13.2680,-3.836,0.666,-0.63,30.84,-2.33,2.61,0.3,1.14,2.71
2021-11-10 11:6:13.2770,-3.768,0.592,-0.683,30.65,-1.04,2.96,0.6,0.84,1.96
2021-11-10 11:6:13.2870,-3.735,0.53,-0.728,30.01,-0.1,3.38,0.9,0.26,1.3
2021-11-10 11:6:13.2970,-3.721,0.44,-0.717,29.62,0.52,3.84,1.28,-0.38,0.64
2021-11-10 11:6:13.3070,-3.714,0.345,-0.682,29.41,1.25,3.92,1.69,-0.78,0.01
2021-11-10 11:6:13.3170,-3.663,0.27,-0.672,29.32,2.14,3.54,2.01,-0.91,-0.64
2021-11-10 11:6:13.3270,-3.576,0.218,-0.663,28.92,2.78,3.27,2.22,-0.91,-1.35
2021-11-10 11:6:13.3360,-3.466,0.258,-0.638,28.03,3.24,3.17,2.39,-0.83,-2.09
2021-11-10 11:6:13.3470,-3.332,0.373,-0.649,26.88,2.96,2.87,2.5,-0.79,-2.8
2021-11-10 11:6:13.3560,-3.171,0.511,-0.687,25.46,1.69,2.75,2.56,-0.89,-3.44
2021-11-10 11:6:13.3670,-2.995,0.659,-0.75,23.78,0.0,3.0,2.56,-1.09,-4.02
2021-11-10 11:6:13.3760,-2.828,0.804,-0.82,21.84,-1.86,3.52,2.5,-1.34,-4.56
2021-11-10 11:6:13.3860,-2.67,0.935,-0.886,19.93,-3.8,4.24,2.43,-1.57,-5.06
2021-11-10 11:6:13.3970,-2.526,1.044,-0.952,18.08,-5.69,4.97,2.41,-1.77,-5.52
2021-11-10 11:6:13.4070,-2.379,1.146,-1.024,16.43,-7.42,5.7,2.44,-1.9,-5.93
2021-11-10 11:6:13.4170,-2.232,1.229,-1.078,14.79,-9.07,6.51,2.52,-2.0,-6.27
2021-11-10 11:6:13.4270,-2.095,1.288,-1.095,13.2,-10.64,7.31,2.71,-2.07,-6.53
2021-11-10 11:6:13.4370,-1.968,1.322,-1.09,11.68,-12.01,7.77,2.98,-2.11,-6.71
2021-11-10 11:6:13.4470,-1.845,1.332,-1.066,10.36,-13.17,7.99,3.28,-2.12,-6.79
2021-11-10 11:6:13.4570,-1.738,1.327,-1.019,9.11,-14.07,8.03,3.54,-2.09,-6.81
2021-11-10 11:6:13.4670,-1.633,1.307,-0.956,8.04,-14.8,7.92,3.76,-2.02,-6.79
2021-11-10 11:6:13.4760,-1.534,1.279,-0.909,7.12,-15.37,7.57,3.88,-2.04,-6.74
2021-11-10 11:6:13.4860,-1.426,1.238,-0.865,6.28,-15.81,7.35,3.88,-2.04,-6.74
2021-11-10 11:6:13.4960,-1.325,1.206,-0.814,5.45,-16.12,7.25,3.8,-2.17,-6.75
2021-11-10 11:6:13.5060,-1.229,1.148,-0.762,4.67,-16.41,7.14,3.7,-2.36,-6.76
2021-11-10 11:6:13.5160,-1.13,1.071,-0.711,4.03,-16.58,6.98,3.59,-2.68,-6.73
2021-11-10 11:6:13.5260,-1.045,1.01,-0.641,3.4,-16.42,6.92,3.51,-2.68,-6.73
2021-11-10 11:6:13.5360,-0.962,0.959,-0.574,2.91,-16.26,6.72,3.46,-2.79,-6.72
2021-11-10 11:6:13.5460,-0.873,0.891,-0.519,2.54,-16.24,6.45,3.42,-2.86,-6.7
2021-11-10 11:6:13.5560,-0.782,0.818,-0.459,2.17,-16.09,6.31,3.39,-2.88,-6.67
2021-11-10 11:6:13.5660,-0.701,0.757,-0.395,1.79,-15.74,6.18,3.36,-2.84,-6.64
2021-11-10 11:6:13.5760,-0.619,0.698,-0.339,1.51,-15.45,5.98,3.33,-2.76,-6.59
2021-11-10 11:6:13.5860,-0.53,0.652,-0.295,1.3,-15.14,5.79,3.29,-2.7,-6.54
2021-11-10 11:6:13.5970,-0.446,0.621,-0.25,1.04,-14.86,5.71,3.24,-2.66,-6.47
2021-11-10 11:6:13.6050,-0.351,0.579,-0.192,0.8,-14.68,5.68,3.18,-2.62,-6.38
2021-11-10 11:6:13.6160,-0.238,0.522,-0.129,0.56,-14.47,5.52,3.15,-2.58,-6.28
2021-11-10 11:6:13.6250,-0.117,0.46,-0.081,0.13,-14.02,5.24,3.04,-2.68,-5.94
2021-11-10 11:6:13.6360,-0.001,0.409,-0.046,-0.42,-13.44,5.02,3.04,-2.68,-5.94
2021-11-10 11:6:13.6450,0.09,0.386,-0.004,-0.98,-12.84,4.96,2.94,-2.81,-5.74
